"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2017632485","20-SEP-17","20-SEP-17","20-SEP-17","7164 E OHIO DR","3167499","1681209","3","322","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","washington-virginia-vale"
"2017718560","26-OCT-17","26-OCT-17","26-OCT-17","4280 MORRISON RD","3128694","1681587","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2017627619","10-SEP-17","17-SEP-17","18-SEP-17","2121 S JASON ST","3140797","1672099","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","college-view-south-platte"
"2017816084","06-DEC-17","","06-DEC-17","8405 E HAMPDEN AVE","3170736","1663549","3","323","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","hampden"
"2017634605","20-SEP-17","","22-SEP-17","2116 S KALAMATH ST","3140607","1672258","4","422","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","college-view-south-platte"
"2017727896","29-OCT-17","30-OCT-17","30-OCT-17","1115 S BANNOCK ST","3143433","1678882","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017840559","17-DEC-17","17-DEC-17","17-DEC-17","2020 S BROADWAY ST","3144349","1672869","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2017779693","20-NOV-17","20-NOV-17","20-NOV-17","4414 N VINE ST","3151174","1708722","2","212","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","elyria-swansea"
"2017679095","09-OCT-17","09-OCT-17","10-OCT-17","4820 MORRISON RD","3126979","1679901","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2017781073","21-NOV-17","21-NOV-17","21-NOV-17","2568 S BROADWAY ST","3144350","1669345","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2017616012","13-SEP-17","","13-SEP-17","330 N FEDERAL BLVD","3133715","1688115","4","411","5312","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","valverde"
"2017636816","22-SEP-17","22-SEP-17","22-SEP-17","2050 S CHEROKEE ST","3143331","1672729","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017632535","20-SEP-17","","21-SEP-17","4820 MORRISON RD","3126979","1679901","4","412","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","westwood"
"2017745636","06-NOV-17","","06-NOV-17","2222 LAWRENCE ST","3143852","1700184","6","611","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","five-points"
"2017771887","17-NOV-17","","17-NOV-17","2675 W 38TH AVE","3134819","1705508","1","111","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2017728555","29-OCT-17","30-OCT-17","30-OCT-17","1301 S CHEROKEE ST","3143141","1677624","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017779693","20-NOV-17","20-NOV-17","20-NOV-17","4414 N VINE ST","3151174","1708722","2","212","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","elyria-swansea"
"2017630291","15-SEP-17","15-SEP-17","19-SEP-17","3450 N BRIGHTON BLVD","3146505","1705791","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2017636673","22-SEP-17","22-SEP-17","22-SEP-17","1568 S FEDERAL BLVD","3133861","1675958","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2017722453","27-OCT-17","","27-OCT-17","3051 S UNIVERSITY BLVD","3152109","1666362","3","313","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","university"
"2017723658","28-OCT-17","28-OCT-17","28-OCT-17","4700 N CLAUDE CT","3151760","1710198","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","NON-INDUSTRY","elyria-swansea"
"2017759170","12-NOV-17","12-NOV-17","12-NOV-17","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2019289792","09-MAY-19","09-MAY-19","09-MAY-19","4750 N NOME ST","3182025","1710903","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2017711025","23-OCT-17","23-OCT-17","23-OCT-17","5015 N TUCSON WAY","3185158","1712375","5","521","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","montbello"
"2017655509","30-SEP-17","30-SEP-17","30-SEP-17","2268 S DELAWARE ST","3143012","1671321","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017640874","23-SEP-17","23-SEP-17","23-SEP-17","5130 E COLFAX AVE","3161098","1694927","2","222","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","hale"
"2017651394","28-SEP-17","","28-SEP-17","8101 E NORTHFIELD BLVD","3170283","1711719","5","511","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","stapleton"
"2017678119","09-OCT-17","","09-OCT-17","950 N JULIAN ST","3132006","1691840","1","122","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","villa-park"
"2017651394","28-SEP-17","","28-SEP-17","8101 E NORTHFIELD BLVD","3170283","1711719","5","511","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","stapleton"
"2017696437","17-OCT-17","17-OCT-17","17-OCT-17","3450 N BRIGHTON BLVD","3146496","1705787","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"20185004419","25-SEP-18","","25-SEP-18","18679 E 45TH PL","3205290","1709293","5","523","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","gateway-green-valley-ranch"
"2018695247","10-OCT-18","","10-OCT-18","702 N WOLFF ST","3127030","1690682","1","122","3599","DRUG - PCS - OTHER DRUG","Drug Offenses","NON-INDUSTRY","villa-park"
"20185004419","25-SEP-18","","25-SEP-18","18679 E 45TH PL","3205290","1709293","5","523","5212","WEAPON-BY PREV OFFENDER-POWPO","Weapons Offense","NON-INDUSTRY","gateway-green-valley-ranch"
"2017653395","29-SEP-17","","29-SEP-17","5227 N MONROE ST","3155817","1714012","2","212","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","elyria-swansea"
"2017745636","06-NOV-17","","06-NOV-17","2222 LAWRENCE ST","3143852","1700184","6","611","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","five-points"
"2017817840","07-DEC-17","","07-DEC-17","2301 7TH ST","3136452","1699218","1","123","2589","FORGERY - OTHER","All Other Crimes","INDUSTRY","jefferson-park"
"2017814189","06-DEC-17","","06-DEC-17","2252 S KALAMATH ST","3140613","1671365","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","college-view-south-platte"
"2017798973","29-NOV-17","","30-NOV-17","4615 E COLFAX AVE","3159365","1695079","2","222","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","south-park-hill"
"2018738858","29-OCT-18","29-OCT-18","29-OCT-18","2645 S SANTA FE DR","3141742","1668660","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017837007","30-NOV-17","","15-DEC-17","5200 E SMITH RD","3161542","1707255","2","221","2399","THEFT - OTHER","Larceny","INDUSTRY","northeast-park-hill"
"2017791852","26-NOV-17","26-NOV-17","26-NOV-17","3200 BLOCK W 19TH AVE","3132544","1697043","1","121","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","west-colfax"
"2017619786","15-SEP-17","15-SEP-17","15-SEP-17","3100 BLAKE ST","3145964","1703803","2","211","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","five-points"
"2017751553","09-NOV-17","09-NOV-17","09-NOV-17","875 N NAVAJO ST","3139417","1691262","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2017708304","21-OCT-17","","21-OCT-17","4820 MORRISON RD","3126979","1679901","4","412","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","westwood"
"2017809739","04-DEC-17","04-DEC-17","04-DEC-17","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2018765634","04-NOV-18","04-NOV-18","09-NOV-18","4539 N COLUMBINE ST","3152497","1709329","2","212","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","elyria-swansea"
"2017812821","02-DEC-17","02-DEC-17","05-DEC-17","2949 W ALAMEDA AVE","3133738","1684368","4","411","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","valverde"
"2018697734","11-OCT-18","","11-OCT-18","4567 N DEARBORN ST","3191039","1708733","5","521","3560","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","montbello"
"2018753269","04-NOV-18","04-NOV-18","04-NOV-18","4837 N WASHINGTON ST","3146510","1711040","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2018825175","06-DEC-18","","06-DEC-18","1350 S SHERIDAN BLVD","3125828","1677226","4","421","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","mar-lee"
"2018826167","07-DEC-18","07-DEC-18","07-DEC-18","930 W BYERS PL","3141142","1684540","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2018692118","09-OCT-18","","09-OCT-18","8101 E NORTHFIELD BLVD","3170283","1711719","5","511","3562","DRUG - MARIJUANA POSSESS","Drug Offenses","NON-INDUSTRY","stapleton"
"2018743392","30-OCT-18","30-OCT-18","30-OCT-18","930 W BYERS PL","3141142","1684540","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2018699043","12-OCT-18","12-OCT-18","12-OCT-18","4820 MORRISON RD","3126979","1679901","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2018753304","04-NOV-18","04-NOV-18","04-NOV-18","505 W 40TH AVE","3142219","1706451","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2018797654","23-NOV-18","","24-NOV-18","120 S KALAMATH ST","3140719","1685494","3","311","2399","THEFT - OTHER","Larceny","INDUSTRY","baker"
"2018520240","01-AUG-18","01-AUG-18","01-AUG-18","2020 S COLORADO BLVD","3157519","1672944","3","314","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university-hills"
"2018715570","19-OCT-18","19-OCT-18","19-OCT-18","3100 BLAKE ST","3145964","1703803","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2018699146","12-OCT-18","12-OCT-18","12-OCT-18","399 S HARRISON ST","3157075","1683778","3","311","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","belcaro"
"20186008479","28-AUG-18","29-AUG-18","29-AUG-18","660 N BRYANT ST","3135418","1690006","1","122","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","sun-valley"
"20185004407","25-SEP-18","","25-SEP-18","1290 S TENNYSON ST","3128495","1677733","4","421","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","mar-lee"
"2018774561","12-NOV-18","","13-NOV-18","7739 E COLFAX AVE","3169284","1695129","2","223","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","east-colfax"
"2018533418","03-AUG-18","04-AUG-18","06-AUG-18","2209 W 32ND AVE","3136866","1702905","1","113","2399","THEFT - OTHER","Larceny","INDUSTRY","highland"
"2017862053","27-DEC-17","","27-DEC-17","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2018701934","13-OCT-18","13-OCT-18","13-OCT-18","2835 S MONACO ST","3165121","1667828","3","323","2404","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","hampden"
"2018701892","13-OCT-18","13-OCT-18","13-OCT-18","1568 S BROADWAY ST","3144286","1675958","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2018802217","22-NOV-18","22-NOV-18","26-NOV-18","3855 N QUENTIN ST","3184099","1706162","5","512","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","stapleton"
"2018534182","06-AUG-18","","06-AUG-18","3480 S GALENA ST","3177845","1663780","3","323","3512","DRUG - HEROIN POSSESS","Drug Offenses","INDUSTRY","hampden"
"2018520289","01-AUG-18","01-AUG-18","01-AUG-18","3801 N JASON ST","3140598","1705540","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2018541702","06-AUG-18","07-AUG-18","09-AUG-18","543 N BRYANT ST","3135294","1689181","4","411","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","valverde"
"2018679602","03-OCT-18","03-OCT-18","03-OCT-18","3203 N QUEBEC ST","3167444","1703321","2","221","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","northeast-park-hill"
"2018746561","01-NOV-18","","01-NOV-18","1940 W MISSISSIPPI AVE","3137569","1678943","4","422","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","ruby-hill"
"2017864309","28-DEC-17","28-DEC-17","28-DEC-17","9791 E CORNELL AVE","3176194","1666548","3","323","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","hampden"
"2018695009","08-OCT-18","08-OCT-18","10-OCT-18","1995 S BROADWAY ST","3144121","1673150","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2018738863","29-OCT-18","29-OCT-18","29-OCT-18","2601 W ALAMEDA AVE","3135546","1684354","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2018700943","12-OCT-18","","12-OCT-18","15 S STEELE ST","3154360","1686227","3","311","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","cherry-creek"
"2018811140","30-NOV-18","","30-NOV-18","574 W 6TH AVE","3142196","1689502","3","311","3560","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","baker"
"20186011512","25-NOV-18","25-NOV-18","25-NOV-18","11975 E 40TH AVE","3182912","1707217","5","512","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","stapleton"
"2018543110","10-AUG-18","10-AUG-18","10-AUG-18","1355 N SANTA FE DR","3140879","1693841","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2018582461","26-AUG-18","26-AUG-18","26-AUG-18","4690 N BRIGHTON BLVD","3149975","1710084","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2018690586","07-OCT-18","08-OCT-18","08-OCT-18","4228 N YORK ST","3152105","1707908","2","212","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","elyria-swansea"
"2018703896","14-OCT-18","14-OCT-18","14-OCT-18","10625 E 51ST AVE","3178574","1713537","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2018804214","27-NOV-18","","27-NOV-18","866 N NAVAJO ST","3139552","1691057","1","123","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","lincoln-park"
"2018848462","16-DEC-18","16-DEC-18","16-DEC-18","155 S PECOS ST","3138861","1685187","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2018689549","08-OCT-18","08-OCT-18","08-OCT-18","2568 S BROADWAY ST","3144350","1669345","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2018695247","10-OCT-18","","10-OCT-18","702 N WOLFF ST","3127030","1690682","1","122","3560","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","villa-park"
"2018701888","13-OCT-18","13-OCT-18","13-OCT-18","2020 S BROADWAY ST","3144349","1672869","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2018470221","12-JUL-18","12-JUL-18","12-JUL-18","4000 MORRISON RD","3129454","1682348","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2018520250","01-AUG-18","01-AUG-18","01-AUG-18","2057 S BROADWAY ST","3144170","1672737","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"20185004644","09-OCT-18","","09-OCT-18","2806 W SHORT PL","3134380","1688510","4","411","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","INDUSTRY","valverde"
"2018470175","11-JUL-18","11-JUL-18","11-JUL-18","2001 S BROADWAY ST","3144120","1673026","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2018803901","27-NOV-18","","27-NOV-18","3500 PARK AVEW","3142251","1704457","1","112","3560","DRUG - MARIJUANA SELL","Drug Offenses","NON-INDUSTRY","globeville"
"2018845790","15-DEC-18","","15-DEC-18","330 N FEDERAL BLVD","3133715","1688115","4","411","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","valverde"
"2018497401","22-JUL-18","","22-JUL-18","1410 W 41ST AVE","3139317","1706813","1","112","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","sunnyside"
"2018745233","31-OCT-18","31-OCT-18","31-OCT-18","4900 N COLORADO BLVD","3157486","1711516","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2018470230","12-JUL-18","12-JUL-18","12-JUL-18","330 S DAYTON ST","3175842","1683494","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","windsor"
"2018495873","22-JUL-18","22-JUL-18","22-JUL-18","2394 S BROADWAY ST","3144304","1670510","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2018704169","14-OCT-18","","14-OCT-18","1568 S FEDERAL BLVD","3133861","1675958","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2018552069","13-AUG-18","","13-AUG-18","4620 N PEORIA ST","3183815","1709739","5","521","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","montbello"
"2018854686","19-DEC-18","","19-DEC-18","2426 S FEDERAL BLVD","3133762","1670216","4","422","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","college-view-south-platte"
"2019782258","11-DEC-19","","11-DEC-19","7289 E HAMPDEN AVE","3167907","1663479","3","323","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","hampden"
"2019402612","28-JUN-19","","28-JUN-19","219 N VALLEJO ST","3136853","1687733","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2018831293","08-DEC-18","09-DEC-18","09-DEC-18","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2019528924","20-AUG-19","","20-AUG-19","2000 W 32ND AVE","3137394","1702777","1","113","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","highland"
"2018832794","10-DEC-18","10-DEC-18","10-DEC-18","1995 S BROADWAY ST","3144121","1673150","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2018833146","10-DEC-18","10-DEC-18","10-DEC-18","3944 N HIGH ST","3150562","1706559","2","211","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","cole"
"2018854789","18-DEC-18","18-DEC-18","19-DEC-18","1150 W CUSTER PL","3140566","1682579","4","412","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","athmar-park"
"2019546855","27-AUG-19","","27-AUG-19","N BROADWAY ST / CURTIS ST","3144123","1699487","6","621","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","five-points"
"2019584947","13-SEP-19","13-SEP-19","13-SEP-19","3104 BLAKE ST","3145992","1703832","2","211","2203","BURG/AUTO THEFT-BUSN W/ FORCE","Burglary","INDUSTRY","five-points"
"2019300751","14-MAY-19","14-MAY-19","14-MAY-19","2209 W 32ND AVE","3136866","1702905","1","113","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","highland"
"2019403980","28-JUN-19","28-JUN-19","28-JUN-19","7289 E HAMPDEN AVE","3167907","1663479","3","323","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","hampden"
"2019615857","26-SEP-19","26-SEP-19","26-SEP-19","3104 BLAKE ST","3145992","1703832","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2019746725","23-NOV-19","24-NOV-19","24-NOV-19","5051 E 41ST AVE","3160469","1707236","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2019719157","11-NOV-19","","15-NOV-19","403 16TH ST","3143515","1696108","6","611","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","cbd"
"2019736784","19-NOV-19","","19-NOV-19","2020 S COLORADO BLVD","3157519","1672944","3","314","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","university-hills"
"2019703902","04-NOV-19","","04-NOV-19","1911 S BROADWAY ST","3144086","1673620","3","313","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","overland"
"2019375690","16-JUN-19","16-JUN-19","16-JUN-19","1100 N YUMA CT","3136556","1692610","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2019739780","20-NOV-19","20-NOV-19","21-NOV-19","1130 PARK AVEW","3143939","1700198","6","611","7399","ACCESSORY/CONSPIRACY TO CRIME","All Other Crimes","NON-INDUSTRY","five-points"
